A6M7_62	0	PFI	0	0	0	0	2950	0	1	0		0	0	1	0	4	Human	air.A6M7_62	air.A6M7_62	vehicles.planes.Plane$A6M7_62	vehicles.planes.Plane$A6M7_62	565000	1780	461	551	5700	490.6	545	660	11740	1	1	0	0	0	1	1	x	Mitsubishi A6M7 62 Zeke	Mitsubishi A6M7 62 Rei-sen	19450401	0	0	
A6M7_63	0	PFI	0	0	0	0	2950	0	1	0		0	0	1	0	4	Human	air.A6M7_63	air.A6M7_63	vehicles.planes.Plane$A6M7_63	vehicles.planes.Plane$A6M7_63	565000	1780	461	552	5700	491.6	545	660	11740	1	1	0	0	0	1	1	x	Mitsubishi A6M7 63 Zeke	Mitsubishi A6M7 63 Rei-sen	19450501	0	0	
AR_196A3	0	PSE	0	0	0	0	3720	0	0	1	lookout	0	0	1	0	1	Human	air.AR_196A3	air.AR_196A3	vehicles.planes.Plane$AR_196A3	vehicles.planes.Plane$AR_196A3	300000	1096	290	310	4400	270	600	0	7000	1	5	0	0	0	1	2	g	Aichi E13A	Aichi E13A	19390901	0	0	
AR_234B2	0	PBO	0	0	0	0	9850	0	0	0		0	0	1	0	4	Human	air.AR_234B2	air.AR_234B2	vehicles.planes.Plane$AR_234B2	vehicles.planes.Plane$AR_234B2	669000	720	734	747	3400	681	3800	600	10000	3	10	0	0	0	1	2	x	Arado Ar-234B2	Arado Ar-234B2 Blitz	19441101	0	0	
AR_234B2NJ	0	PFI	0	0	0	0	9850	0	0	0		0	0	1	0	4	Human	air.AR_234B2NJ	air.AR_234B2NJ	vehicles.planes.Plane$AR_234B2NJ	vehicles.planes.Plane$AR_234B2NJ	669000	720	734	747	3400	681	3800	600	10000	3	10	0	0	0	1	2	x	Arado Ar-234B2NJ	Arado Ar-234B2 Nachtj&#228;ger	19441101	1	0	
AT6	0	PRE	0	0	0	0	2548	0	0	1		0	0	1	0	1	Human	air.AT6	air.AT6	vehicles.planes.Plane$AT6	vehicles.planes.Plane$AT6	335000	1175	310	335	1500	320	450	0	7400	1	5	0	0	0	1	2	r	North American AT-6 Texan	North American AT-6	19351001	1	0	
ATG38_45mm	3.055555582	AAT	0	0	0	0	1580	0	0	0		0	0	0	0	4	AI	Vehicles.ZIS5_PC	Vehicles.ZIS5_PC	vehicles.artillery.Artillery$ATG38_45mm	vehicles.stationary.Stationary$ATG38_45mm	22000	180	0	0	0	0	60	0	0	1	0	800	600	180	1	4	r	37 mm ATG M3	37 mm ATG M3	19380601	0	0	
Aurora	10.2777777777778	SCR	5	0	0	0	6731000	0	0	0	lookout	0	0	0	0	1	AI	Ships.Aurora	Ships.Aurora	ships.Ship$Aurora	ships.Ship$Aurora	37000	7200	0	0	0	0	964000	0	0	1	0	25000	0	0	1	570	x	Aurora CA	Aurora CA	19030729	0	1	
AVIA_B534	0	PFI	0	0	0	0	1985	0	0	0		0	0	1	0	4	Human	air.AVIA_B534	air.AVIA_B534	vehicles.planes.Plane$AVIA_B534	vehicles.planes.Plane$AVIA_B534	434000	580	407	433	4400	365	210	0	9800	1	1	0	0	0	1	1	x	Avia B-534	Avia B-534	19351001	0	0	
AxisBazooka	0.555555582	VRI	0	0	0	0	250	0	0	0		0	1	0	0	1	AI	Infantry.1-AxisPnzrInfantry	Infantry.4-AxisPnzrInfantry	vehicles.artillery.Artillery$AxisBazookaE	vehicles.stationary.Stationary$AxisBazooka	4000	100	0	0	0	0	50	0	0	1	0	100	150	180	1	2	x	AT Infantry	Panzerschreck Squad	19390901	1	0	IF44 - Wehrmacht Panzerschreck Team
AxisInfantry	0.555555582	VRI	0	0	0	0	880	0	0	0		0	1	0	0	4	AI	Infantry.1-AxisInfantry	Infantry.4-AxisInfantry	vehicles.artillery.Artillery$AxisInfantryE	vehicles.stationary.Stationary$AxisInfantry	4000	100	0	0	0	0	160	0	0	1	0	400	250	180	1	8	x	Wehrmacht Infantry	Wehrmacht Infantry	19390901	1	0	IF44 - Wehrmacht Rifle Squad
AxisPnzrInfantry	0.555555582	VRI	0	0	0	0	770	0	0	0		0	1	0	0	4	AI	Infantry.1-AxisPnzrInfantry	Infantry.4-AxisPnzrInfantry	vehicles.artillery.Artillery$AxisPnzrInfantryE	vehicles.stationary.Stationary$AxisPnzrInfantry	4000	100	0	0	0	0	140	0	0	1	0	400	250	180	1	7	x	Panzer Grenadiers	Panzer Grenadiers	19390901	1	0	IF44 - Wehrmacht Grenadier Squad
B_17D	0	PBO	0	0	0	0	22045	0	0	0		0	0	1	0	4	Human	air.B_17D	air.B_17D	vehicles.planes.Plane$B_17D	vehicles.planes.Plane$B_17D	520000	5472	430	495	7000	445	9540	0	11277	4	10	0	0	0	1	10	r	Boeing B-17D Flying Fortress	Boeing B-17D	19410401	0	0	
B_17E	0	PBO	0	0	0	0	23200	0	0	0		0	0	1	0	4	Human	air.B_17E	air.B_17E	vehicles.planes.Plane$B_17E	vehicles.planes.Plane$B_17E	510000	5150	425	490	7000	430	9425	0	10972	4	10	0	0	0	1	10	r	Boeing B-17E Flying Fortress	Boeing B-17E	19411101	0	0	
B_17F	0	PBO	0	0	0	0	23800	0	0	0		0	0	1	0	4	Human	air.B_17F	air.B_17F	vehicles.planes.Plane$B_17F	vehicles.planes.Plane$B_17F	523000	4506	413	477	7000	422	9540	0	11430	4	10	0	0	0	1	10	r	Boeing B-17F Flying Fortress	Boeing B-17F	19420801	0	0	
B_17G	0	PBO	0	0	0	0	24500	0	0	0		0	0	1	0	4	Human	air.B_17G	air.B_17G	vehicles.planes.Plane$B_17G	vehicles.planes.Plane$B_17G	423000	3200	423	487	7000	432	8252	0	10851	4	10	0	0	0	1	10	r	Boeing B-17G Flying Fortress	Boeing B-17G	19421101	0	0	
B_24J100	0	PBO	0	0	0	0	25000	0	0	0		0	0	1	0	4	Human	air.B_24J100	air.B_24J100	vehicles.planes.Plane$B_24J100	vehicles.planes.Plane$B_24J100	482000	2736	420	483	9100	460	8950	0	9500	4	10	0	0	0	1	10	r	Consolidated B-24J-100 Liberator	Consolidated B-24J-100	19430201	0	0	
B_25C25	0	PBO	0	0	0	0	15200	0	0	0		0	0	1	0	4	Human	air.B_25C25	air.B_25C25	vehicles.planes.Plane$B_25C25	vehicles.planes.Plane$B_25C25	457000	2414	415	455	4500	415	3687	0	6460	3	10	0	0	0	1	5	r	North American B-25C-25 Mitchell	North American B-25C-25	19411201	0	0	
B_25D20	0	PBO	0	0	0	0	15200	0	0	0		0	0	1	0	4	Human	air.B_25D20	air.B_25D20	vehicles.planes.Plane$B_25D20	vehicles.planes.Plane$B_25D20	457000	2414	415	455	4500	415	3687	0	6460	3	10	0	0	0	1	5	r	North American B-25D-20NC Mitchell	North American B-25D-20NC	19420201	1	0	
B_25D5	0	PBO	0	0	0	0	15200	0	0	0		0	0	1	0	4	Human	air.B_25D5	air.B_25D5	vehicles.planes.Plane$B_25D5	vehicles.planes.Plane$B_25D5	457000	2414	415	455	4500	415	3687	0	6460	3	10	0	0	0	1	5	r	North American B-25D-5NC Mitchell	North American B-25D-5NC	19420501	1	0	
B_25G1	0	PBO	0	0	0	0	15200	0	0	0		0	0	1	0	4	Human	air.B_25G1	air.B_25G1	vehicles.planes.Plane$B_25G1	vehicles.planes.Plane$B_25G1	452000	2454	410	450	4500	410	3687	0	7405	3	10	0	0	0	1	6	x	North American B-25G-1 Mitchell	North American B-25G-1	19430601	0	0	
B_25H1	0	PBO	0	0	0	0	15200	0	0	0		0	0	1	0	4	Human	air.B_25H1	air.B_25H1	vehicles.planes.Plane$B_25H1	vehicles.planes.Plane$B_25H1	443000	2414	405	444	4500	400	3687	0	7250	3	10	0	0	0	1	6	x	North American B-25H-1 Mitchell	North American B-25H-1	19430801	0	0	
B_25J1	0	PBO	0	0	0	0	15200	0	0	0		0	0	1	0	4	Human	air.B_25J1	air.B_25J1	vehicles.planes.Plane$B_25J1	vehicles.planes.Plane$B_25J1	438000	2050	400	444	4500	400	3687	0	7380	3	10	0	0	0	1	6	x	North American B-25J-1 Mitchell	North American B-25J-1	19431001	0	0	
B_25J22	0	PBO	0	0	0	0	15200	0	0	0		0	0	1	0	4	Human	air.B_25J22	air.B_25J22	vehicles.planes.Plane$B_25J22	vehicles.planes.Plane$B_25J22	438000	2050	400	444	4500	400	3687	0	7380	3	10	0	0	0	1	6	x	North American B-25J-22NA Mitchell	North American B-25J-22NA	19440201	1	0	
B_29	0	PBO	0	0	0	0	54000	0	0	0		0	0	1	0	4	Human	air.B_29	air.B_29	vehicles.planes.Plane$B_29	vehicles.planes.Plane$B_29	575000	9012	493	575	9100	520	26274	0	10241	4	10	0	0	0	1	11	x	Boeing B-29 Superfortress	Boeing B-29	19431001	0	0	
B_29SP	0	PBO	0	0	0	0	54000	0	0	0		0	0	1	0	4	Human	air.B_29SP	air.B_29SP	vehicles.planes.Plane$B_29SP	vehicles.planes.Plane$B_29SP	575000	9012	493	575	9100	520	26274	0	10241	4	10	0	0	0	1	11	x	Boeing B-29 'Silverplate' Superfortress	Boeing B-29 SP	19450401	1	0	
B5N2	0	PBO	0	0	0	0	3800	0	1	0		0	0	1	0	4	Human	air.B5N2	air.B5N2	vehicles.planes.Plane$B5N2	vehicles.planes.Plane$B5N2	378000	2000	347	378	3600	337.6	1158	0	7640	2	5	0	0	0	1	3	g	Nakajima B5N2 Kate	Nakajima B5N2	19391201	0	0	
B6N2	0	PBO	0	0	0	0	5200	0	1	0		0	0	1	0	4	Human	air.B6N2	air.B6N2	vehicles.planes.Plane$B6N2	vehicles.planes.Plane$B6N2	481000	2000	432	481	4400	434.6	1500	0	9040	2	5	0	0	0	1	3	g	Nakajima B6N2 Jill	Nakajima B6N2 Tenzan	19440601	0	0	
BA_10	2.638889074	VMI	0	0	0	0	5140	0	0	0		0	0	0	0	4	AI	Vehicles.BA_10	Vehicles.4-BA_10	vehicles.artillery.Artillery$BA_10	vehicles.stationary.Stationary$BA_10	22000	300	0	0	0	0	60	0	0	1	0	400	200	180	1	4	x	BA-10	BA-10	19390901	0	0	
BA_6	2.638889074	VMI	0	0	0	0	5080	0	0	0		0	0	0	0	4	AI	Vehicles.BA_6	Vehicles.4-BA_6	vehicles.artillery.Artillery$BA_6	vehicles.stationary.Stationary$BA_6	19000	200	0	0	0	0	40	0	0	1	0	400	200	180	1	4	x	BA-6	BA-6	19390901	0	0	
BA_64	2.638889074	VMI	0	0	0	0	2360	0	0	0		0	0	0	0	4	AI	Vehicles.BA_64	Vehicles.4-BA_64	vehicles.artillery.Artillery$BA_64	vehicles.stationary.Stationary$BA_64	19000	540	0	0	0	0	90	0	0	1	0	400	500	180	1	2	x	BA-64 Bobik	BA-64	19420314	0	0	
Barge0	5.55555555555556	STR	-1	0	60000	0	100000	0	0	0	lookout	0	0	0	0	1	AI	Ships.Barge0	Ships.Barge0	ships.Ship$Barge0	ships.Ship$Barge0	20000	7000	0	0	0	0	300000	0	0	1	0	3000	0	180	1	6	n	Barge	Barge	19200701	1	0	
BarrageBalloon_1200m	3.055555582	AAA	0	0	0	0	435	0	0	0		0	0	0	0	1	AI	Vehicles.ZIS5_PC	Vehicles.ZIS5_PC	vehicles.aeronautics.Aeronautics$BarrageBalloon_1200m	vehicles.aeronautics.Aeronautics$BarrageBalloon_1200m	22000	180	0	0	0	0	250	0	1200	1	0	0	0	0	1	4	n	Barrage Balloon (1200m)	Barrage Balloon (1200m)	19390901	0	0	
BarrageBalloon_1800m	3.055555582	AAA	0	0	0	0	455	0	0	0		0	0	0	0	1	AI	Vehicles.ZIS5_PC	Vehicles.ZIS5_PC	vehicles.aeronautics.Aeronautics$BarrageBalloon_1800m	vehicles.aeronautics.Aeronautics$BarrageBalloon_1800m	22000	180	0	0	0	0	250	0	1800	1	0	0	0	0	1	4	n	Barrage Balloon (1800m)	Barrage Balloon (1800m)	19390901	0	0	
BarrageBalloon_2400m	3.055555582	AAA	0	0	0	0	475	0	0	0		0	0	0	0	1	AI	Vehicles.ZIS5_PC	Vehicles.ZIS5_PC	vehicles.aeronautics.Aeronautics$BarrageBalloon_2400m	vehicles.aeronautics.Aeronautics$BarrageBalloon_2400m	22000	180	0	0	0	0	250	0	2400	1	0	0	0	0	1	4	n	Barrage Balloon (2400m)	Barrage Balloon (2400m)	19390901	0	0	
BarrageBalloon_600m	3.055555582	AAA	0	0	0	0	415	0	0	0		0	0	0	0	1	AI	Vehicles.ZIS5_PC	Vehicles.ZIS5_PC	vehicles.aeronautics.Aeronautics$BarrageBalloon_600m	vehicles.aeronautics.Aeronautics$BarrageBalloon_600m	22000	180	0	0	0	0	250	0	600	1	0	0	0	0	1	4	n	Barrage Balloon (600m)	Barrage Balloon (600m)	19390901	0	0	
BattleMkII	0	PDB	0	0	0	0	4895	0	0	0		0	0	1	0	4	Human	air.BattleMkII	air.BattleMkII	vehicles.planes.Plane$BATTLEMKII	vehicles.planes.Plane$BATTLEMKII	320000	1600	320	410	4570	365	1000	0	7600	2	5	0	0	0	1	3	x	Fairey Battle MkII	Fairey Battle MkII	19370601	1	0	
BBK_1942	16.6666666666667	SPB	-1	0	0	0	30000	0	0	0	lookout	0	0	0	0	1	AI	Ships.BBK_1942	Ships.BBK_1942	ships.Ship$BBK_1942	ships.Ship$BBK_1942	60000	600	0	0	0	0	4000	0	0	1	0	3400	0	0	1	10	x	BBK-1 1942 Class MTB	BBK-1 Class MTB	19420101	0	0	
BBK1124_1943	16.6666666666667	SPB	-1	0	0	0	30000	0	0	0	lookout	0	0	0	0	1	AI	Ships.BBK1124_1943	Ships.BBK1124_1943	ships.Ship$BBK1124_1943	ships.Ship$BBK1124_1943	60000	600	0	0	0	0	4000	0	0	1	0	3000	0	0	1	10	x	BBK-1 1943 Class MTB	BBK-1 Class MTB	19430101	0	0	
BEAU10	0	PFB	0	0	0	0	10000	0	0	0		0	0	1	0	4	Human	air.BEAU10	air.BEAU10	vehicles.planes.Plane$BEAU10	vehicles.planes.Plane$BEAU10	515000	2365	508	516	5000	463.09	2837	0	5791	2	10	0	0	0	1	2	x	Bristol Beaufighter MkX	Bristol Beaufighter MkX	19430401	1	0	
BEAU21	0	PFB	0	0	0	0	10000	0	0	0		0	0	1	0	4	Human	air.BEAU21	air.BEAU21	vehicles.planes.Plane$BEAU21	vehicles.planes.Plane$BEAU21	515000	2365	508	516	5000	463.09	2837	0	5791	2	10	0	0	0	1	2	x	Bristol Beaufighter MkXXI	Bristol Beaufighter MkXXI	19400901	0	0	
BEAUMKI	0	PFB	0	0	0	0	10000	0	0	0		0	0	1	0	4	Human	air.BEAUMKI	air.BEAUMKI	vehicles.planes.Plane$BEAU1	vehicles.planes.Plane$BEAU1	485000	2365	488	596	5000	463.09	2837	0	5791	4	10	0	0	0	1	2	x	Bristol Beaufighter MkI	Bristol Beaufighter MkI	19400901	1	0	
BeigeCar	3.055555582	VTR	0	0	200	0	767	0	0	0		0	0	0	0	1	AI	Vehicles.BeigeCar	Vehicles.BeigeCar	vehicles.stationary.Stationary$Voit2P_Beige	vehicles.stationary.Stationary$Voit2P_Beige	22000	250	0	0	0	0	32	0	0	1	0	0	0	0	1	1	x	Staff Car	Staff Car	19390901	1	0	
BF_109B1	0	PFI	0	0	0	0	2150	0	0	0		0	0	1	0	4	Human	air.BF_109B1	air.BF_109B1	vehicles.planes.Plane$BF_109B1	vehicles.planes.Plane$BF_109B1	460000	550	410	460	4500	385	400	0	8750	1	1	0	0	0	1	1	x	Messerschmitt Bf-109-B1	Messerschmitt Bf-109-B1 Bertha	19370401	1	0	
BF_109B2	0	PFI	0	0	0	0	2152	0	0	0		0	0	1	0	4	Human	air.BF_109B2	air.BF_109B2	vehicles.planes.Plane$BF_109B2	vehicles.planes.Plane$BF_109B2	465000	550	410	465	4500	390	400	0	8750	1	1	0	0	0	1	1	x	Messerschmitt Bf-109-B2	Messerschmitt Bf-109-B2 Bertha	19370301	1	0	
BF_109C1	0	PFI	0	0	0	0	2296	0	0	0		0	0	1	0	4	Human	air.BF_109C1	air.BF_109C1	vehicles.planes.Plane$BF_109C1	vehicles.planes.Plane$BF_109C1	470000	652	420	470	4500	450	400	0	8400	1	1	0	0	0	1	1	x	Messerschmitt Bf-109-C1	Messerschmitt Bf-109-C-1 Emil	19380201	1	0	
BF_109D1	0	PFI	0	0	0	0	2400	0	0	0		0	0	1	0	4	Human	air.BF_109D1	air.BF_109D1	vehicles.planes.Plane$BF_109D1	vehicles.planes.Plane$BF_109D1	480000	660	460	480	4500	460	400	0	8400	1	1	0	0	0	1	1	x	Messerschmitt Bf-109-D1	Messerschmitt Bf-109-D1 Emil	19380201	1	0	
BF_109E1	0	PFI	0	0	0	0	2630	0	0	0		0	0	1	0	4	Human	air.BF_109E1	air.BF_109E1	vehicles.planes.Plane$BF_109E1	vehicles.planes.Plane$BF_109E1	450000	660	455	490	4500	470	400	0	11000	1	1	0	0	0	1	1	x	Messerschmitt Bf-109-E1	Messerschmitt Bf-109E-1 Emil	19380101	1	0	
BF_109E1B	0	PFI	0	0	0	0	2630	0	0	0		0	0	1	0	4	Human	air.BF_109E1B	air.BF_109E1B	vehicles.planes.Plane$BF_109E1B	vehicles.planes.Plane$BF_109E1B	450000	660	455	490	4500	470	400	0	11000	1	1	0	0	0	1	1	x	Messerschmitt Bf-109-E1/B	Messerschmitt Bf-109E-1/B Emil	19380101	1	0	
BF_109E3	0	PFI	0	0	0	0	2665	0	0	0		0	0	1	0	4	Human	air.BF_109E3	air.BF_109E3	vehicles.planes.Plane$BF_109E3	vehicles.planes.Plane$BF_109E3	450000	660	455	490	4500	470	400	0	11000	1	1	0	0	0	1	1	x	Messerschmitt Bf-109-E3	Messerschmitt Bf-109E-3 Emil	19380101	1	0	
BF_109E3B	0	PFI	0	0	0	0	2665	0	0	0		0	0	1	0	4	Human	air.BF_109E3B	air.BF_109E3B	vehicles.planes.Plane$BF_109E3B	vehicles.planes.Plane$BF_109E3B	450000	660	455	490	4500	470	400	0	11000	1	1	0	0	0	1	1	x	Messerschmitt Bf-109-E3/B	Messerschmitt Bf-109E-3/B Emil	19380101	1	0	
BF_109E4	0	PFI	0	0	0	0	2620	0	0	0		0	0	1	0	4	Human	air.BF_109E4	air.BF_109E4	vehicles.planes.Plane$BF_109E4	vehicles.planes.Plane$BF_109E4	470000	660	475	561	4500	501	400	0	11000	1	1	0	0	0	1	1	x	Messerschmitt Bf-109E-4	Messerschmitt Bf-109E-4 Emil	19370101	0	0	
BF_109E4_Trop	0	PFI	0	0	0	0	2620	0	0	0		0	0	1	0	4	Human	air.BF_109E4_Trop	air.BF_109E4_Trop	vehicles.planes.Plane$BF_109E4_Trop	vehicles.planes.Plane$BF_109E4_Trop	470000	660	475	561	4500	501	400	0	11000	1	1	0	0	0	1	1	x	Messerschmitt Bf-109E4 Trop	Messerschmitt Bf-109E4 Trop Emil	19410101	1	0	
BF_109E4B	0	PFI	0	0	0	0	2620	0	0	0		0	0	1	0	4	Human	air.BF_109E4B	air.BF_109E4B	vehicles.planes.Plane$BF_109E4B	vehicles.planes.Plane$BF_109E4B	470000	660	465	549	4500	489	400	0	11000	1	1	0	0	0	1	1	x	Messerschmitt Bf-109E-4/B	Messerschmitt Bf-109E-4/B Emil	19391201	0	0	
BF_109E4N	0	PFI	0	0	0	0	2620	0	0	0		0	0	1	0	4	Human	air.BF_109E4N	air.BF_109E4N	vehicles.planes.Plane$BF_109E4N	vehicles.planes.Plane$BF_109E4N	470000	660	475	561	4500	501	400	0	11000	1	1	0	0	0	1	1	x	Messerschmitt Bf-109E-4N	Messerschmitt Bf-109E-4N Emil	19410601	1	0	
BF_109E7	0	PFI	0	0	0	0	2620	0	0	0		0	0	1	0	4	Human	air.BF_109E7	air.BF_109E7	vehicles.planes.Plane$BF_109E7	vehicles.planes.Plane$BF_109E7	470000	660	476	563	5000	503	400	300	11000	1	1	0	0	0	1	1	x	Messerschmitt Bf-109E-7/B	Messerschmitt Bf-109E-7/B Emil	19400801	0	0	
BF_109E7N	0	PFI	0	0	0	0	2620	0	0	0		0	0	1	0	4	Human	air.BF_109E7N	air.BF_109E7N	vehicles.planes.Plane$BF_109E7N	vehicles.planes.Plane$BF_109E7N	475000	660	476	572	6000	522	400	0	11000	1	1	0	0	0	1	1	x	Messerschmitt Bf-109E-7N	Messerschmitt Bf-109E-7N Emil	19410201	1	0	
